county,license_number,operation_type,estab_type,entity_name,dba_name,street_number,street_name,city,state,zip_code,georeference,:@computed_region_yamh_8v7k,square_footage,address_line_2,address_line_3,longitude,latitude
BRONX,712509,Store,AC,347 CHABELY DELI GROCERY CORP,347 CHABELY DELI GROCERY,347,E 173RD ST,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90518, 40.84343]}",307,,,,-73.90518,40.84343
BRONX,712505,Store,AC,PAL DELI AND GROCERY INC,PAL DELI AND GROCERY,3438,E TREMONT AVE,BRONX,NY,10465,"{'type': 'Point', 'coordinates': [-73.82794, 40.83244]}",307,1000,,,-73.82794,40.83244
BRONX,712495,Store,AC,188 PARK DELI GROCERY CORP,188 PARK DELI GROCERY,2457,UNIVERSITY AVE,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90391, 40.86437]}",307,1750,,,-73.90391,40.86437
BRONX,712427,Store,AC,GUN HILL ROAD DELI & GROCERY INC,GUN HILL ROAD DELI & GROCERY,362,E GUN HILL RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87239, 40.87872]}",307,1200,,,-73.87239,40.87872
BRONX,712326,Store,AC,A 2 Z DELI INC,A 2 Z DELI,3972,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86053, 40.88772]}",307,,,,-73.86053,40.88772
BRONX,712289,Store,AC,MD 210 FOOD CORP,BRAVO SUPERMARKET,210,E 170TH ST,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91305, 40.83835]}",307,15000,,,-73.91305,40.83835
BRONX,712256,Store,AC,DYRE FISH MARKET CORP,DYRE FISH MARKET,3901,DYRE AVE,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.83127, 40.88936]}",307,2125,,,-73.83127,40.88936
BRONX,712179,Store,A,SAVE ALOT INC,MAX SAVINGS,1967,CROTONA AVE. ###,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89078, 40.84582]}",307,2500,,,-73.89078,40.84582
BRONX,712132,Store,AC,2152 RAYS CORNER DELI & GROCERY,2152 RAYS CORNER DELI & GROCERY,2152,CROTONA PARKWAY,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88289, 40.84756]}",307,1200,,,-73.88289,40.84756
BRONX,712097,Store,AC,1460 GOURMET DELI INC,1460 GOURMET DELI,1460,SOUTHERN BLVD,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.89067, 40.83253]}",307,1200,,,-73.89067,40.83253
BRONX,712019,Store,AC,SEAFOOD HOUSE INC,SEAFOOD HOUSE,12,W MOUNT EDEN AVE ###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91528, 40.84457]}",307,2400,,,-73.91528,40.84457
BRONX,711941,Store,AC,VEGETABLE FRUIT & FISH MARKET INC,VEGETABLE FRUIT & FISH MARKET,1264,WESTCHESTER AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.8875, 40.82697]}",307,1000,,,-73.8875,40.82697
BRONX,711905,Store,AC,ESPINAL MEAT MARKET CORP,ESPINAL MEAT MARKET,1039,OGDEN AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92877, 40.83402]}",307,1500,,,-73.92877,40.83402
BRONX,711868,Store,AC,2350 DELI GROCERY CORP,2350 DELI GROCERY,2350,TIEBOUT AVE,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89646, 40.85812]}",307,1000,,,-73.89646,40.85812
BRONX,711841,Store,A,99 CENTS BEST INC,99 CENTS BEST,2268,WEBSTER AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89581, 40.8559]}",307,1300,,,-73.89581,40.8559
BRONX,711733,Store,AC,BRONX MEAT & DELI CORP,BRONX MEAT & DELI,100,E 183RD ST,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90166, 40.858]}",307,1800,,,-73.90166,40.858
BRONX,711719,Store,AC,AF RIVERDALE MEAT MARKET CORP,AF RIVERDALE MEAT MARKET,5587,BROADWAY,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90467, 40.87918]}",307,1600,,,-73.90467,40.87918
BRONX,711714,Store,AC,DELI GROCERY MONTEFU CORP,DELI GROCERY MONTEFU,215,EAST GUNHILL RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87709, 40.8804]}",307,100,,,-73.87709,40.8804
BRONX,711606,Store,AC,KINGSBRIDGE SMOKE SHOP & CANDY INC,KINGSBRIDGE SMOKE SHOP,5625,BROADWAY  ST #5,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90403, 40.88007]}",307,1300,,,-73.90403,40.88007
BRONX,711580,Store,AC,SOUTHERN SEAFOOD MARKET INC,SOUTHERN FISH MARKET,1037E,163ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89141, 40.82099]}",307,2000,,,-73.89141,40.82099
BRONX,711554,Store,AC,251 SUNSHINE DELI GROCERY CORP,251 SUNSHINE DELI GROCERY,251,W 231ST ST,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90675, 40.87991]}",307,1800,,,-73.90675,40.87991
BRONX,711475,Store,AC,STOP ONE GROCERY & DELI INC,STOP ONE GROCERY & DELI,1101,ALLERTON AVE,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85556, 40.86543]}",307,1200,,,-73.85556,40.86543
BRONX,711438,Store,AC,MUKTI 1360 PETROLEUM INC,BP FOOD SHOP,1360,BRUCKNER BLVD  ###,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.88547, 40.82248]}",307,1500,,,-73.88547,40.82248
BRONX,711356,Store,ACHD,FOODFEST DEPOT LLC,FOODFEST DEPOT,500,E 132ND ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92084, 40.80316]}",307,80000,,,-73.92084,40.80316
BRONX,711355,Store,A,TREMONT SUPERDISCOUNT INC,TREMONT SUPERDISCOUNT,2738,E TREMONT AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.84457, 40.84221]}",307,5000,,,-73.84457,40.84221
BRONX,711302,Store,AC,TREMONT GOURMET DELI & GROCERY INC,TREMONT GOURMET DELI & GROCERY,851,E TREMONT AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88671, 40.84324]}",307,1500,,,-73.88671,40.84324
BRONX,710953,Store,AC,"SHAIBI,YASEEN A & SHAIBI, TAHA A",LUCKY CORNER GROCERY,793,LYDIG AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.8641, 40.85442]}",307,800,,,-73.8641,40.85442
BRONX,710930,Store,AC,VIVI DELI FOOD MART CORP,VIVI DELI FOOD DMART,724-728,EAST 187TH STREET,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88342, 40.85385]}",307,1000,,,-73.88342,40.85385
BRONX,710899,Store,AC,S&H FRUIT AND VEGETABLE INC,S&H FRUIT AND VEGETABLE,731,E TREMONT AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.88996, 40.84482]}",307,700,,,-73.88996,40.84482
BRONX,710858,Store,AC,PASSION INT FOOD DIST INC,PASSION INT FOOD DIST,3411A,BOSTON RD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85024, 40.87571]}",307,1200,,,-73.85024,40.87571
BRONX,710805,Store,AC,GUESSOREH AFRICAN MARKET HALAL MEAT INC,GUESSOREH AFRICAN MARKET,3818,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86254, 40.88408]}",307,1000,,,-73.86254,40.88408
BRONX,710802,Store,A,BRIONNE DISCOUNT CORP,BRIONNE DISCOUNT,1801,ARCHER ST,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86713, 40.83751]}",307,1800,,,-73.86713,40.83751
BRONX,710759,Store,AC,ESPERANZA GROCERY CORP,ESPERANZA GROCERY,1665,GRAND CONCOURSE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91184, 40.84414]}",307,1000,,,-73.91184,40.84414
BRONX,710743,Store,AC,SANO HALAL FOOD CORP,SANO HALAL FOOD,3982,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.86034, 40.88807]}",307,3250,,,-73.86034,40.88807
BRONX,710732,Store,AC,GG & J FOOD CENTER LLC,GG & J FOOD CENTER,151,WEST 228TH ST,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90921, 40.87733]}",749,1000,,,-73.90921,40.87733
BRONX,710715,Store,AC,ARROYONDERO DELI GROCERY CORP,ARROYONDERO DELI GROCERY,476,EAST 187TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.8915, 40.8577]}",307,,,,-73.8915,40.8577
BRONX,710706,Store,AC,FIRST STOP DELI GROCERY INC,FIRST STOP DELI THE,3925,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.86121, 40.88649]}",307,,,,-73.86121,40.88649
BRONX,710644,Store,A,WESTCHESTER GROCERY & CANDY CORP,WESTCHESTER GROCERY & CANDY,1849,WESTCHESTER AVE #####,BRONX,NY,10472,,,500,,,,
BRONX,710608,Store,AC,KJY FRUIT MARKET INC,KJY FRUIT MARKET,137,DREISER LOOP,BRONX,NY,10475,"{'type': 'Point', 'coordinates': [-73.8292, 40.8759]}",307,1200,,,-73.8292,40.8759
BRONX,710423,Store,AC,965 A & A DELI GROCERY CORP,965 A & A DELI GROCERY,965,MORRIS PARK AVE. ###,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.8573, 40.84763]}",307,800,,,-73.8573,40.84763
BRONX,710422,Store,AC,KATONAH FOOD MARKET CORP,C-TOWN SUPERMARKET,4265,KATONAH AVE,BRONX,NY,10470,"{'type': 'Point', 'coordinates': [-73.86715, 40.89739]}",307,4000,,,-73.86715,40.89739
BRONX,710413,Store,AC,DIGNA DELI GROCERY CORP,PIMENTEL DELI GROCERY,3142,HEATH AVE,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.89958, 40.87874]}",307,,,,-73.89958,40.87874
BRONX,710402,Store,AC,A M E DELI GROCERY CORP,A M E DELI GROCERY,275,EAST KINGSBRIDGE RD ###,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89426, 40.86354]}",307,700,,,-73.89426,40.86354
BRONX,710374,Store,AC,I & C MEAT MARKET INC,I & C MEAT MARKET,541,EAST 183RD ST. ###,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89147, 40.85442]}",307,1000,,,-73.89147,40.85442
BRONX,710145,Store,AC,TREMONT CORNER STORE CORP,TREMONT CORNER STORE,3742,EAST TREMONT AVE,BRONX,NY,10465,"{'type': 'Point', 'coordinates': [-73.82231, 40.82616]}",307,1000,,,-73.82231,40.82616
BRONX,710098,Store,AC,EMERALD FOOD LLC,EMERALD FOOD,2711,BRIGGS AVE,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89136, 40.86673]}",307,2000,,,-73.89136,40.86673
BRONX,710091,Store,ACE,BRONX BREWERY LLC THE,BRONX BREWERY,856,E 136TH ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91044, 40.80207]}",307,8500,,,-73.91044,40.80207
BRONX,709985,Store,AC,MUKTI E 163RD PETROLEUM INC,MUKTI E 163RD PETROLEUM,481,E 163RD ST ###,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91007, 40.82489]}",307,3000,,,-73.91007,40.82489
BRONX,709830,Store,ACH,KANESHIE KENKEY HUT INC,KENKEY HUT,2427-11,WEBSTER AVE. ###,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89338, 40.85963]}",307,500,,,-73.89338,40.85963
BRONX,709708,Store,AC,YUMMY HAPPY GOURMET DELI INC,YUMMY HAPPY GOURMET DELI,201,EAST 163RD ST,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92005, 40.82805]}",307,1500,,,-73.92005,40.82805
BRONX,709501,Store,A,ALDI INC,ALDI 8,3006,THIRD AVE ###,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.91351, 40.81955]}",307,,,,-73.91351,40.81955
BRONX,709429,Store,AC,WORLD GROCERY INC,ZAM ZAM HALAL GROCERY,229,E KINGSBRIDGE RD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89364, 40.8653]}",307,1500,,,-73.89364,40.8653
BRONX,709356,Store,AC,NONNAS KITCHEN & DELI INC,NONNAS KITCHEN & DELI,3148,AMPERE AVE,BRONX,NY,10465,"{'type': 'Point', 'coordinates': [-73.82349, 40.84634]}",307,1200,,,-73.82349,40.84634
BRONX,709303,Store,AC,C & T DELI GROCERY STORE INC,C & T DELI GROCERY STORE,2275,WASHINGTON AVE ##,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89333, 40.85502]}",307,,,,-73.89333,40.85502
BRONX,709250,Store,AC,FRANCO PARTNERS INC,FOOD CHOICE MARKET,2244,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86755, 40.85867]}",307,18000,,,-73.86755,40.85867
BRONX,709135,Store,AC,DEFENDERS GOURMET DELI INC,DEFENDERS GOURMET DELI,386,EAST 161ST ST,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91438, 40.82436]}",307,1200,,,-73.91438,40.82436
BRONX,709086,Store,A,K&M DISCOUNT CENTER LLC,K&M DISCOUNT CENTER,2740,3RD AVE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.92101, 40.81429]}",307,2300,,,-73.92101,40.81429
BRONX,709038,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #4747,1364,JEROME AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91827, 40.83952]}",307,10000,,,-73.91827,40.83952
BRONX,709024,Store,AC,LACONIA DISCOUNT & GRILL INC,LACONIA DISCOUNT & GRILL,4043,LACONIA AVE ####,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.84802, 40.88612]}",307,,,,-73.84802,40.88612
BRONX,709020,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #5348,1750,E GUN HILL RD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.83524, 40.8635]}",307,,,,-73.83524,40.8635
BRONX,708951,Store,AC,F&Y DELI GROCERY CORP,F&Y DELI GROCERY,1213,PUGSLEY AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.8573, 40.83173]}",307,1300,,,-73.8573,40.83173
BRONX,708901,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #5345,612,WESTCHESTER AVE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.9105, 40.81596]}",307,5200,,,-73.9105,40.81596
BRONX,708895,Store,AC,ANTILLANA & METRO SUPERMARKET CORP,ANTILLANA & METRO SUPERMARKET,1339,JEROME AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91869, 40.83897]}",307,8500,,,-73.91869,40.83897
BRONX,708878,Store,AC,ALEX MINI MARKET CORP,ALEX MINI MARKET,2865,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86724, 40.86776]}",307,1100,,,-73.86724,40.86776
BRONX,708782,Store,AC,CCAM DELI GROCERY CORP,CCAM DELI GROCERY,798,E 170TH ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89614, 40.83309]}",307,1000,,,-73.89614,40.83309
BRONX,708761,Store,AC,AZUR INTERNATIONAL DISTRIBUTION INC,BLESSINGS INTERNATIONAL FOODS,938,MORRIS AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.9174, 40.82749]}",307,,,,-73.9174,40.82749
BRONX,708709,Store,AC,181ST CANDY & DELI CORP,181ST CANDY & DELI,110,E 181ST STREET,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90335, 40.85484]}",307,800,,,-73.90335,40.85484
BRONX,708686,Store,AC,J & Z FOOD MART AND SUPERMARKET INC,AL-AQSA SUPERMARKET,2109,STARLING AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.85473, 40.83609]}",307,8000,,,-73.85473,40.83609
BRONX,708591,Store,AC,BRAVE DELI GROCERY INC,BRAVE DELI GROCERY,712,BURKE AVE ####,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86658, 40.87143]}",307,1700,,,-73.86658,40.87143
BRONX,708424,Store,AC,MEGA SEAFOOD II CORP,MEGA SEAFOOD II,2500,WEBSTER AVE,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89206, 40.86102]}",307,800,,,-73.89206,40.86102
BRONX,708149,Store,A,CVS ALBANY LLC,CVS PHARMACY #8969,50-56,E 167TH ST###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92043, 40.83547]}",307,9000,,,-73.92043,40.83547
BRONX,708134,Store,AC,BLVD FOOD CORP,BLVD FOOD,1917,SOUTHERN BLVD  ###,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88583, 40.84185]}",307,1200,,,-73.88583,40.84185
BRONX,708115,Store,AC,LA MEXICANA FRUIT AND GROCERY CORP,LA MEXICANA FRUIT AND GROCERY,1322,JEROME AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91897, 40.83858]}",307,1500,,,-73.91897,40.83858
BRONX,708028,Store,AC,PARADISE MEAT CORP,PARADISE FOOD MARKET,2476,WILLIAMS BRIDGE RD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85775, 40.86264]}",307,6500,,,-73.85775,40.86264
BRONX,708020,Store,AC,FEATHERBED LANE GROCERY CORP,FEATHERBED LANE GROCERY,117A,FEATHERBED LANE###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91902, 40.84612]}",307,2000,,,-73.91902,40.84612
BRONX,707988,Store,AC,EL VALLE PRODUCE & DELI INC,EL VALLE PRODUCE & DELI,796,SOUTHERN BLVD,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.89646, 40.81608]}",307,2000,,,-73.89646,40.81608
BRONX,707982,Store,A,571 EXPRESS DELI GROCERY INC,571 EXPRESS DELI GROCERY,571,EAST 139TH ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91688, 40.80745]}",307,1200,,,-73.91688,40.80745
BRONX,707889,Store,AC,FAISAL EXPRESS ONE DELI CORP,FAISAL EXPRESS ONE DELI,3083,MIDDLETOWN RD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.82727, 40.84485]}",307,700,,,-73.82727,40.84485
BRONX,707700,Store,A,SJS PHARMACY INC,SJS PHARMACY,105,EAST BURNSIDE AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90536, 40.85305]}",307,4000,,,-73.90536,40.85305
BRONX,707580,Store,AC,BRIDGE DELI & GROCERY INC,BRIDGE DELI & GROCERY,2690,WEBB AVE,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90227, 40.86892]}",307,600,,,-73.90227,40.86892
BRONX,707564,Store,AC,M&M GOURMET DELI INC,M&M GOURMET DELI,2102,EASTCHESTER AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.84394, 40.8563]}",307,1100,,,-73.84394,40.8563
BRONX,707463,Store,AC,ALSADI MEAT HALAL & GROCERY CORP,ALSADI MEAT HALAL & GROCERY,1883-1887,WHITE PLAINS RD,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86681, 40.84718]}",307,1000,,,-73.86681,40.84718
BRONX,707416,Store,AC,SEDGWICK DELI & GROCERY CORP,SEDGWICK DELI & GROCERY,2701,SEDGWICK AVENUE,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.9032, 40.86998]}",307,1000,,,-73.9032,40.86998
BRONX,707183,Store,A,WALGREEN EASTERN CO INC,WALGREENS #11267,244,E 161ST ST,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91912, 40.82581]}",307,11094,,,-73.91912,40.82581
BRONX,707170,Store,A,ALDUS 99 CENT DISCOUNT STORE CORP,ALDUS 99 CENTS DISCOUNT STORE,951,HOE AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.8904, 40.82295]}",307,,,,-73.8904,40.82295
BRONX,707160,Store,AC,LIN SHENG YONG,SYL FISH MARKET,684,E 187TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.8848, 40.85425]}",307,600,,,-73.8848,40.85425
BRONX,707148,Store,AC,FORDHAM SERVICES CENTER INC,MOBIL MART,730,E FORDHAM RD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88151, 40.85718]}",307,500,,,-73.88151,40.85718
BRONX,707009,Store,AC,PASCUAL FOOD CORP,PASCUAL FOOD,1020,OLMSTEAD AVE  ###,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.85322, 40.82777]}",307,600,,,-73.85322,40.82777
BRONX,706962,Store,AC,VASQUEZ SANTIAGO LEONARDO,VASQUEZ DELI GROCERY,680,MELROSE AVE STORE 4,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.91629, 40.81935]}",307,,,,-73.91629,40.81935
BRONX,706947,Store,AAC,3N CONVENIENCE STORE INC,SHELL,950,ALLERTON AVE,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85918, 40.86528]}",307,,,,-73.85918,40.86528
BRONX,706866,Store,AC,163 KING DELI INC,163 KING DELI,3240,3RD AVE #5 ####,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.90881, 40.82388]}",307,1000,,,-73.90881,40.82388
BRONX,706808,Store,AC,FERNANDEZ 224 FOOD CORP,FOOD UNIVERSE MARKET PLACE,3942,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.86099, 40.88689]}",307,20000,,,-73.86099,40.88689
BRONX,706759,Store,AC,LA CHARRITA DELI GROCERY CORP,LA CHARRITA DELI GROCERY,416,WILLIS AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91982, 40.81331]}",307,1200,,,-73.91982,40.81331
BRONX,706744,Store,AC,DELIMANIA GROCERY CORP,DELIMANIA GROCERY,2780,KINGSBRIDGE TERRACE,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90303, 40.87314]}",307,,,,-73.90303,40.87314
BRONX,706504,Store,AC,A S K DELI GROCERY,A S K DELI GROCERY,1479,BEACH AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86722, 40.83735]}",307,,,,-73.86722,40.83735
BRONX,706409,Store,AC,CLAREMONT PARK DELI GROCERY CORP,CLAREMONT PARK DELI GROCERY,1570,WEBSTER AVENUE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90523, 40.84005]}",307,2500,STORE 1,,-73.90523,40.84005
BRONX,706321,Store,AC,2363 ROSEWOOD GROCERY INC,2363 ROSEWOOD GROCERY,3263,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86712, 40.87258]}",307,1200,,,-73.86712,40.87258
BRONX,706316,Store,AC,ALLERTON FISH MARKET CORP,ALLERTON FISH MARKET,718,ALLERTON AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86655, 40.86545]}",307,1500,,,-73.86655,40.86545
BRONX,706291,Store,AC,4192 AKRAM DELI & GROCERY CORP,AKRAM DELI GROCERY,4192,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.85754, 40.89314]}",307,,,,-73.85754,40.89314
BRONX,705986,Store,AC,MT EDEN GROCERY CORP,SHEBAMZ GRILL,5,EAST MT EDEN AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91453, 40.84426]}",307,2000,,,-73.91453,40.84426
BRONX,705781,Store,AC,ROYAL ONE STOP SUPERMARKET CORP,ROYAL ONE STOP SUPERMARKET,1230A,JEROME AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92162, 40.83658]}",307,2500,,,-73.92162,40.83658
BRONX,705758,Store,AC,KDA FOOD CORP,SHOP FAIR,306,E 170TH ST,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91018, 40.83734]}",307,8000,,,-73.91018,40.83734
BRONX,705744,Store,AC,SOUNDVIEW 99CENT PLUS INC,SOUNDVIEW 99CENT PLUS,253-263,SOUNDVIEW AVENUE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.85597, 40.81117]}",307,2000,,,-73.85597,40.81117
BRONX,705601,Store,A,A TO Z VALUE STORE INC,A TO Z VALUE STORE,223,E 198TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89006, 40.86961]}",307,1500,,,-73.89006,40.86961
BRONX,705401,Store,AC,180 LA DELI GROCERY CORP,180 LA DELI GROCERY,180,MCLELLAN ST ####,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91814, 40.83279]}",307,1100,,,-73.91814,40.83279
BRONX,705348,Store,AC,MAR FRUIT MARKET&DELI CORP,MAR FRUIT MARKET&DELI,2445A,CRESTON AVE,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.89878, 40.86155]}",307,500,,,-73.89878,40.86155
BRONX,705333,Store,AC,GUERRERO UBALDO,MEXICAN DELI INC,1302-1304,LAFAYETTE AVE,BRONX,NY,10474,"{'type': 'Point', 'coordinates': [-73.88689, 40.81682]}",307,600,,,-73.88689,40.81682
BRONX,705332,Store,AC,CO OP CITY AFRICAN MARKET INC,CO OP CITY AFRICAN MARKET,2829 E,EDSON AVE,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.83393, 40.8689]}",307,1200,,,-73.83393,40.8689
BRONX,705172,Store,AC,YUN SUNG HAN,YUNS FRUIT MARKET,349,E 138TH ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92436, 40.80973]}",307,1200,,,-73.92436,40.80973
BRONX,705040,Store,AC,AGOGO AFRICAN TRADING CORP,AGOGO,1347,EDWARD L GRANT HWY,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9214, 40.84007]}",307,600,,,-73.9214,40.84007
BRONX,704892,Store,AC,950 FAIR FOOD CORP,FINE FARE SUPERMARKET,950,WESTCHESTER AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89614, 40.82248]}",307,10000,,,-73.89614,40.82248
BRONX,704871,Store,AC,3100 THIRD AVENUE FOOD LLC,FOOD TOWN,3100,3RD AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91204, 40.82169]}",307,8000,,,-73.91204,40.82169
BRONX,704851,Store,AC,FAIRFIELD FOOD INC,SHELL SERVICE STATION,2525,3RD AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92807, 40.81075]}",307,1200,,,-73.92807,40.81075
BRONX,704697,Store,AC,FLAMING MEAT WAREHOUSE CORP,BROTHER MEAT & MARKET,522,E 138TH ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91866, 40.80732]}",307,1500,,,-73.91866,40.80732
BRONX,704649,Store,AC,163 ASHLEY DELI GROCERY INC,163 ASHLEY DELI GROCERY,3244,THIRD AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.90878, 40.82393]}",307,1500,,,-73.90878,40.82393
BRONX,704616,Store,AC,SANCHEZ FAMILY DELI GROCERY CORP,SANCHEZ FAMILY DELI GROCERY,703,PROSPECT AVE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90304, 40.81622]}",307,,,,-73.90304,40.81622
